quantization,inference_time,precision
float16,0.03729414939880371,0.0
float16,0.03718304634094238,0.15
float16,0.038186073303222656,0.01
float16,0.0379328727722168,0.23
float16,0.03782081604003906,0.15
float16,0.03825116157531738,0.0
float16,0.038043975830078125,0.0
float16,0.037217140197753906,0.17
float16,0.038188934326171875,0.0
float16,0.03801298141479492,0.0
float16,0.03740286827087402,0.0
float16,0.050492048263549805,0.0
float16,0.06438302993774414,0.11
float16,0.03854489326477051,0.0
float16,0.03843212127685547,0.0
float16,0.03835916519165039,0.0
float16,0.03787398338317871,0.13
float16,0.03808903694152832,0.0
float16,0.03796696662902832,0.0
float16,0.03791093826293945,0.0
float16,0.037142038345336914,0.0
float16,0.037457942962646484,0.03
float16,0.03769397735595703,0.05
float16,0.037528038024902344,0.04
float16,0.037686824798583984,0.0
float16,0.037377119064331055,0.0
float16,0.038487911224365234,0.0
float16,0.03723311424255371,0.0
float16,0.038725852966308594,0.0
float16,0.03815197944641113,0.0
float16,0.0382537841796875,0.03
float16,0.0372309684753418,0.0
float16,0.03815293312072754,0.15
float16,0.03783917427062988,0.01
float16,0.03808093070983887,0.0
float16,0.0382080078125,0.01
float16,0.03742814064025879,0.11
float16,0.03779006004333496,0.0
float16,0.03803300857543945,0.0
float16,0.03782391548156738,0.04
float16,0.038053035736083984,0.0
float16,0.03779196739196777,0.0
float16,0.03772282600402832,0.0
float16,0.0373539924621582,0.0
float16,0.0372011661529541,0.0
float16,0.0376279354095459,0.04
float16,0.0379338264465332,0.0
float16,0.03737902641296387,0.0
float16,0.03773093223571777,0.02
float16,0.038160085678100586,0.0
float16,0.038214921951293945,0.04
float16,0.037697792053222656,0.0
float16,0.037348031997680664,0.03
float16,0.03738903999328613,0.0
float16,0.03790092468261719,0.0
float16,0.03695201873779297,0.01
float16,0.037251949310302734,0.01
float16,0.037637948989868164,0.0
float16,0.03804898262023926,0.02
float16,0.03753304481506348,0.0
float16,0.03756403923034668,0.0
float16,0.0386049747467041,0.01
float16,0.03742408752441406,0.14
float16,0.03751206398010254,0.0
float16,0.03775906562805176,0.1
float16,0.03813505172729492,0.0
float16,0.03784894943237305,0.01
float16,0.037811994552612305,0.03
float16,0.03835797309875488,0.15
float16,0.038056135177612305,0.03
float16,0.03733992576599121,0.0
float16,0.03809309005737305,0.16
float16,0.03771710395812988,0.04
float16,0.03722786903381348,0.0
float16,0.03802800178527832,0.09
float16,0.03760886192321777,0.0
float16,0.03755617141723633,0.0
float16,0.03763008117675781,0.19
float16,0.03717184066772461,0.0
float16,0.03795790672302246,0.0
float16,0.03766989707946777,0.0
float16,0.0379490852355957,0.0
float16,0.03737616539001465,0.1
float16,0.03702402114868164,0.0
float16,0.037567138671875,0.0
float16,0.03842020034790039,0.0
float16,0.03791499137878418,0.0
float16,0.03759407997131348,0.0
float16,0.038012027740478516,0.19
float16,0.03842592239379883,0.0
float16,0.0377049446105957,0.01
float16,0.037396907806396484,0.02
float16,0.03722977638244629,0.0
float16,0.03745698928833008,0.15
float16,0.037261009216308594,0.06
float16,0.0379490852355957,0.0
float16,0.03761792182922363,0.0
float16,0.0376439094543457,0.0
float16,0.03797602653503418,0.0
float16,0.03818202018737793,0.0
float16,0.03733396530151367,0.17
float16,0.03791499137878418,0.0
float16,0.037721872329711914,0.01
float16,0.037162065505981445,0.0
float16,0.037049055099487305,0.0
float16,0.03748297691345215,0.01
float16,0.037394046783447266,0.0
float16,0.03706097602844238,0.0
float16,0.037342071533203125,0.09
float16,0.03711295127868652,0.0
float16,0.03703880310058594,0.02
float16,0.03759884834289551,0.0
float16,0.03812289237976074,0.0
float16,0.038038015365600586,0.0
float16,0.03782486915588379,0.09
float16,0.037735939025878906,0.01
float16,0.03840208053588867,0.01
float16,0.03764200210571289,0.16
float16,0.03736281394958496,0.0
float16,0.03761005401611328,0.0
float16,0.03785991668701172,0.07
float16,0.0376279354095459,0.0
float16,0.03721213340759277,0.06
float16,0.037551164627075195,0.01
float16,0.03745889663696289,0.06
float16,0.03726792335510254,0.01
float16,0.037609100341796875,0.17
float16,0.03781700134277344,0.01
float16,0.03799009323120117,0.0
float16,0.03781890869140625,0.0
float16,0.03801393508911133,0.01
float16,0.03795599937438965,0.0
float16,0.03779411315917969,0.13
float16,0.037856101989746094,0.0
float16,0.03870701789855957,0.07
float16,0.03701496124267578,0.17
float16,0.03719305992126465,0.09
float16,0.03681612014770508,0.0
float16,0.037560224533081055,0.0
float16,0.03725719451904297,0.01
float16,0.037474870681762695,0.15
float16,0.03761100769042969,0.0
float16,0.037300825119018555,0.18
float16,0.038014888763427734,0.08
float16,0.037631988525390625,0.0
float16,0.03748202323913574,0.01
float16,0.03720688819885254,0.01
float16,0.037622928619384766,0.17
float16,0.03778219223022461,0.0
float16,0.03723311424255371,0.0
float16,0.03768420219421387,0.01
float16,0.03724193572998047,0.0
float16,0.038133859634399414,0.11
float16,0.037880897521972656,0.0
float16,0.03869199752807617,0.0
float16,0.03797602653503418,0.02
float16,0.03761100769042969,0.0
float16,0.0373990535736084,0.0
float16,0.037312984466552734,0.0
float16,0.037600040435791016,0.0
float16,0.0372929573059082,0.0
float16,0.03795599937438965,0.0
float16,0.037568092346191406,0.0
float16,0.03728485107421875,0.16
float16,0.03805398941040039,0.0
float16,0.0377199649810791,0.11
float16,0.038311004638671875,0.0
float16,0.03825712203979492,0.0
float16,0.039216041564941406,0.0
float16,0.03900599479675293,0.0
float16,0.03784799575805664,0.11
float16,0.03781294822692871,0.0
float16,0.037953853607177734,0.01
float16,0.03828883171081543,0.0
float16,0.03837013244628906,0.0
float16,0.038372039794921875,0.17
float16,0.037190914154052734,0.01
float16,0.037680864334106445,0.01
float16,0.03723597526550293,0.01
float16,0.037139177322387695,0.0
float16,0.03793215751647949,0.17
float16,0.037580013275146484,0.16
float16,0.037320852279663086,0.04
float16,0.036910057067871094,0.0
float16,0.03815412521362305,0.02
float16,0.03709602355957031,0.0
float16,0.03678107261657715,0.0
float16,0.03766202926635742,0.18
float16,0.037832021713256836,0.0
float16,0.03818392753601074,0.0
float16,0.03769803047180176,0.05
float16,0.03806805610656738,0.0
float16,0.03682303428649902,0.07
float16,0.037307024002075195,0.0
float16,0.03788590431213379,0.0
float16,0.03751993179321289,0.0
float16,0.0378870964050293,0.0
float16,0.03807497024536133,0.0
float16,0.03759002685546875,0.0
float16,0.03718400001525879,0.03
float16,0.0377049446105957,0.0
float16,0.03683209419250488,0.0
float16,0.03775310516357422,0.0
float16,0.03788900375366211,0.0
float16,0.0379641056060791,0.0
float16,0.03780412673950195,0.01
float16,0.037577152252197266,0.0
float16,0.03791499137878418,0.0
float16,0.037866830825805664,0.07
float16,0.03787803649902344,0.01
float16,0.03714418411254883,0.0
float16,0.0378720760345459,0.01
float16,0.03798079490661621,0.0
float16,0.03767108917236328,0.0
float16,0.03747987747192383,0.0
float16,0.0379328727722168,0.0
float16,0.03700399398803711,0.0
float16,0.03812003135681152,0.0
float16,0.03784584999084473,0.18
float16,0.03741288185119629,0.0
float16,0.03780198097229004,0.02
float16,0.03766918182373047,0.16
float16,0.03776097297668457,0.0
float16,0.03795599937438965,0.01
float16,0.0379939079284668,0.0
float16,0.03787708282470703,0.0
float16,0.037631988525390625,0.0
float16,0.037544965744018555,0.05
float16,0.03744316101074219,0.12
float16,0.0380091667175293,0.0
float16,0.03723001480102539,0.0
float16,0.03768110275268555,0.0
float16,0.037223100662231445,0.0
float16,0.037264108657836914,0.14
float16,0.03770804405212402,0.0
float16,0.038140058517456055,0.01
float16,0.03760814666748047,0.0
float16,0.03769803047180176,0.0
float16,0.037162065505981445,0.09
float16,0.03721904754638672,0.01
float16,0.03798818588256836,0.14
float16,0.037299156188964844,0.0
float16,0.03807997703552246,0.1
float16,0.038549184799194336,0.19
float16,0.03751206398010254,0.04
float16,0.03726482391357422,0.17
float16,0.03788018226623535,0.0
float16,0.03815007209777832,0.0
float16,0.03708004951477051,0.0
float16,0.03728199005126953,0.05
float16,0.03754901885986328,0.02
float16,0.03723001480102539,0.0
float16,0.037706851959228516,0.01
float16,0.03742194175720215,0.0
float16,0.03715705871582031,0.0
float16,0.037573814392089844,0.0
float16,0.03738594055175781,0.0
float16,0.03755998611450195,0.14
float16,0.03772616386413574,0.0
float16,0.03867912292480469,0.0
float16,0.03846096992492676,0.0
float16,0.037492990493774414,0.0
float16,0.03847503662109375,0.0
float16,0.03823709487915039,0.0
float16,0.03759598731994629,0.14
float16,0.0379638671875,0.17
float16,0.03745007514953613,0.02
float16,0.03808116912841797,0.0
float16,0.03757905960083008,0.0
float16,0.038342952728271484,0.02
float16,0.03834199905395508,0.17
float16,0.03811001777648926,0.02
float16,0.037277936935424805,0.0
float16,0.03751397132873535,0.0
float16,0.0382990837097168,0.0
float16,0.038127899169921875,0.02
float16,0.03781008720397949,0.04
float16,0.03729701042175293,0.02
float16,0.03722810745239258,0.01
float16,0.03750801086425781,0.11
float16,0.037589073181152344,0.0
float16,0.0386958122253418,0.11
float16,0.038255929946899414,0.08
float16,0.03772401809692383,0.0
float16,0.037770986557006836,0.02
float16,0.03781485557556152,0.0
float16,0.03745698928833008,0.0
float16,0.038034915924072266,0.0
float16,0.03783893585205078,0.0
float16,0.03797602653503418,0.0
float16,0.03805184364318848,0.0
float16,0.037696123123168945,0.0
float16,0.03775620460510254,0.16
float16,0.03723001480102539,0.0
float16,0.03729987144470215,0.0
float16,0.03796195983886719,0.0
float16,0.03789210319519043,0.17
float16,0.037154197692871094,0.0
float16,0.03786301612854004,0.03
float16,0.03797197341918945,0.03
float16,0.03739309310913086,0.0
float16,0.03874087333679199,0.0
float16,0.037767887115478516,0.0
float16,0.03858304023742676,0.0
float16,0.0373990535736084,0.0
float16,0.03766298294067383,0.13
float16,0.038064002990722656,0.09
float16,0.03764700889587402,0.14
float16,0.037271976470947266,0.0
float16,0.03819990158081055,0.11
float16,0.03726792335510254,0.0
float16,0.03709101676940918,0.0
float16,0.037539005279541016,0.01
float16,0.03805994987487793,0.0
float16,0.037615060806274414,0.0
float16,0.03818202018737793,0.1
float16,0.03748512268066406,0.0
float16,0.037171125411987305,0.0
float16,0.03748202323913574,0.0
float16,0.03812813758850098,0.01
float16,0.03809404373168945,0.12
float16,0.03772592544555664,0.19
float16,0.03712892532348633,0.0
float16,0.037919044494628906,0.05
float16,0.03779101371765137,0.01
float16,0.03732609748840332,0.01
float16,0.03814506530761719,0.14
float16,0.047425031661987305,0.0
float16,0.04205799102783203,0.15
float16,0.038366079330444336,0.0
float16,0.03796792030334473,0.0
float16,0.0380101203918457,0.0
float16,0.03770279884338379,0.0
float16,0.03794980049133301,0.1
float16,0.037695884704589844,0.0
float16,0.03784584999084473,0.0
float16,0.038127899169921875,0.0
float16,0.03739809989929199,0.02
float16,0.037641048431396484,0.1
float16,0.0377650260925293,0.0
float16,0.038023948669433594,0.0
float16,0.038021087646484375,0.05
float16,0.03745102882385254,0.0
float16,0.03810286521911621,0.18
float16,0.03724193572998047,0.0
float16,0.03758597373962402,0.01
float16,0.03738903999328613,0.01
float16,0.03773784637451172,0.0
float16,0.03772115707397461,0.04
float16,0.03820085525512695,0.12
float16,0.03718304634094238,0.08
float16,0.037719011306762695,0.15
float16,0.03733015060424805,0.0
float16,0.03746795654296875,0.0
float16,0.038017988204956055,0.0
float16,0.037509918212890625,0.12
float16,0.03818202018737793,0.15
float16,0.03735804557800293,0.01
float16,0.037329912185668945,0.07
float16,0.03797197341918945,0.0
float16,0.03783893585205078,0.02
float16,0.037885189056396484,0.01
float16,0.037869930267333984,0.0
float16,0.03770804405212402,0.01
float16,0.03811192512512207,0.0
float16,0.03805899620056152,0.0
float16,0.03802895545959473,0.03
float16,0.03750300407409668,0.02
float16,0.037403106689453125,0.01
float16,0.037713050842285156,0.01
float16,0.038079023361206055,0.0
float16,0.03720211982727051,0.0
float16,0.037390947341918945,0.07
float16,0.03792619705200195,0.0
float16,0.037409067153930664,0.01
float16,0.03704214096069336,0.0
float16,0.03725695610046387,0.0
float16,0.037014007568359375,0.0
float16,0.03769397735595703,0.0
float16,0.036862850189208984,0.0
float16,0.03804206848144531,0.0
float16,0.03737807273864746,0.0
float16,0.03790092468261719,0.0
float16,0.038017988204956055,0.0
float16,0.03770709037780762,0.0
float16,0.03725600242614746,0.0
float16,0.03795599937438965,0.16
float16,0.03774309158325195,0.0
float16,0.03726506233215332,0.01
float16,0.03708291053771973,0.0
float16,0.03742098808288574,0.0
float16,0.03716301918029785,0.0
float16,0.036982059478759766,0.0
float16,0.03763914108276367,0.0
float16,0.03767585754394531,0.0
float16,0.037969112396240234,0.15
float16,0.037550926208496094,0.0
float16,0.037863969802856445,0.0
float16,0.0376439094543457,0.0
float16,0.03747105598449707,0.21
float16,0.03799104690551758,0.0
float16,0.03791308403015137,0.0
float16,0.0377650260925293,0.0
float16,0.03723001480102539,0.0
float16,0.03710293769836426,0.0
float16,0.03764009475708008,0.18
float16,0.0386810302734375,0.01
float16,0.037181854248046875,0.0
float16,0.0377659797668457,0.14
float16,0.0372769832611084,0.02
float16,0.03720688819885254,0.0
float16,0.03792595863342285,0.09
float16,0.037882089614868164,0.0
float16,0.0375208854675293,0.19
float16,0.03799009323120117,0.0
float16,0.038001060485839844,0.0
float16,0.037878990173339844,0.0
float16,0.03743100166320801,0.0
float16,0.03699517250061035,0.01
float16,0.03714704513549805,0.01
float16,0.03775310516357422,0.0
float16,0.038123130798339844,0.0
float16,0.03804206848144531,0.03
float16,0.03740215301513672,0.0
float16,0.038455963134765625,0.01
float16,0.037986040115356445,0.0
float16,0.03832507133483887,0.0
float16,0.0375669002532959,0.01
float16,0.03715395927429199,0.0
float16,0.03750896453857422,0.01
float16,0.037201881408691406,0.19
float16,0.03736400604248047,0.09
float16,0.03707695007324219,0.0
float16,0.03693890571594238,0.08
float16,0.03752899169921875,0.0
float16,0.0382540225982666,0.0
float16,0.037824153900146484,0.0
float16,0.037648916244506836,0.13
float16,0.03756308555603027,0.0
float16,0.03795194625854492,0.0
float16,0.03781890869140625,0.01
float16,0.037748098373413086,0.0
float16,0.03690385818481445,0.0
float16,0.03763413429260254,0.06
float16,0.037843942642211914,0.12
float16,0.0379788875579834,0.1
float16,0.03768014907836914,0.01
float16,0.03777313232421875,0.01
float16,0.03768491744995117,0.0
float16,0.03790402412414551,0.0
float16,0.03693079948425293,0.0
float16,0.03832817077636719,0.0
float16,0.037384986877441406,0.0
float16,0.037725210189819336,0.16
float16,0.038633108139038086,0.07
float16,0.03795790672302246,0.0
float16,0.03829002380371094,0.0
float16,0.03693699836730957,0.13
float16,0.03752708435058594,0.07
float16,0.03774714469909668,0.01
float16,0.03682279586791992,0.0
float16,0.03739595413208008,0.0
float16,0.04270482063293457,0.01
float16,0.053514957427978516,0.11
float16,0.03880000114440918,0.01
float16,0.03935694694519043,0.12
float16,0.0386049747467041,0.0
float16,0.03809309005737305,0.0
float16,0.0384829044342041,0.01
float16,0.03824114799499512,0.0
float16,0.037748098373413086,0.0
float16,0.037750959396362305,0.0
float16,0.03826498985290527,0.11
float16,0.03740501403808594,0.01
float16,0.03757119178771973,0.06
float16,0.037728071212768555,0.1
float16,0.03788590431213379,0.0
float16,0.0376739501953125,0.0
float16,0.037652015686035156,0.0
float16,0.03882884979248047,0.18
float16,0.03879809379577637,0.09
float16,0.03852510452270508,0.09
float16,0.03731513023376465,0.02
float16,0.037817955017089844,0.04
float16,0.03823590278625488,0.0
float16,0.037877798080444336,0.01
float16,0.03753995895385742,0.0
float16,0.0376589298248291,0.17
float16,0.03749990463256836,0.14
float16,0.038121938705444336,0.0
float16,0.03765606880187988,0.01
float16,0.03856921195983887,0.17
float16,0.03793597221374512,0.0
float16,0.038069963455200195,0.01
float16,0.03796195983886719,0.0
float16,0.037671804428100586,0.01
float16,0.03771710395812988,0.0
float16,0.03743910789489746,0.0
float16,0.03763604164123535,0.12
float16,0.03781604766845703,0.13
float16,0.03701901435852051,0.1
float16,0.03802013397216797,0.0
float16,0.03769516944885254,0.02
float16,0.03803300857543945,0.01
float16,0.03827214241027832,0.02
float16,0.03797793388366699,0.0
float16,0.03812813758850098,0.0
float16,0.03783702850341797,0.08
float16,0.038366079330444336,0.0
float16,0.03825998306274414,0.17
float16,0.03838300704956055,0.0
float16,0.03826189041137695,0.0
float16,0.038179874420166016,0.0
float16,0.038114070892333984,0.08
float16,0.03838992118835449,0.0
float16,0.0382230281829834,0.01
float16,0.03814888000488281,0.02
float16,0.038066864013671875,0.0
float16,0.038098812103271484,0.12
float16,0.03777790069580078,0.01
float16,0.03821706771850586,0.21
float16,0.03814697265625,0.0
float16,0.0379331111907959,0.09
float16,0.038600921630859375,0.0
float16,0.03832101821899414,0.0
float16,0.03857707977294922,0.0
float16,0.03755998611450195,0.0
float16,0.03783392906188965,0.0
float16,0.03775310516357422,0.0
float16,0.037570953369140625,0.0
float16,0.037138938903808594,0.0
float16,0.03827214241027832,0.01
float16,0.03727006912231445,0.0
float16,0.0379939079284668,0.03
float16,0.03763604164123535,0.04
float16,0.03859591484069824,0.0
float16,0.03727412223815918,0.06
float16,0.03731799125671387,0.0
float16,0.03785586357116699,0.0
float16,0.03822207450866699,0.0
float16,0.03825688362121582,0.17
float16,0.03802919387817383,0.08
float16,0.0375978946685791,0.05
float16,0.03783297538757324,0.08
float16,0.0381619930267334,0.1
float16,0.038330078125,0.07
float16,0.037786006927490234,0.02
float16,0.037474870681762695,0.0
float16,0.03715014457702637,0.18
float16,0.03754401206970215,0.04
float16,0.038027048110961914,0.13
float16,0.0372309684753418,0.12
float16,0.03789687156677246,0.0
float16,0.03832101821899414,0.05
float16,0.03826594352722168,0.0
float16,0.037576913833618164,0.0
float16,0.03811311721801758,0.0
float16,0.03789496421813965,0.0
float16,0.03744101524353027,0.0
float16,0.03805208206176758,0.0
float16,0.037690162658691406,0.0
float16,0.03748297691345215,0.0
float16,0.03795886039733887,0.0
float16,0.038152217864990234,0.01
float16,0.03744697570800781,0.0
float16,0.03801894187927246,0.02
float16,0.037663936614990234,0.0
float16,0.03766679763793945,0.0
float16,0.037132978439331055,0.19
float16,0.03681588172912598,0.02
float16,0.037496089935302734,0.03
float16,0.03807401657104492,0.0
float16,0.03835606575012207,0.0
float16,0.03776907920837402,0.0
float16,0.03802299499511719,0.01
float16,0.037634849548339844,0.0
float16,0.03792309761047363,0.01
float16,0.037873029708862305,0.0
float16,0.03778719902038574,0.01
float16,0.03704714775085449,0.0
float16,0.03774213790893555,0.19
float16,0.03736591339111328,0.06
float16,0.03729820251464844,0.0
float16,0.03785109519958496,0.16
float16,0.03734397888183594,0.0
float16,0.03761100769042969,0.0
float16,0.03747391700744629,0.0
float16,0.03861498832702637,0.0
float16,0.03808999061584473,0.0
float16,0.0396728515625,0.01
float16,0.038169145584106445,0.0
float16,0.03794693946838379,0.0
float16,0.03755688667297363,0.06
float16,0.03804898262023926,0.0
float16,0.03765988349914551,0.0
float16,0.03725409507751465,0.21
float16,0.03861808776855469,0.0
float16,0.03795194625854492,0.0
float16,0.03798389434814453,0.0
float16,0.037637948989868164,0.0
float16,0.037580013275146484,0.06
float16,0.03830313682556152,0.0
float16,0.037548065185546875,0.0
float16,0.0385890007019043,0.0
float16,0.03946399688720703,0.02
float16,0.037774085998535156,0.18
float16,0.037869930267333984,0.02
float16,0.03718996047973633,0.0
float16,0.03848886489868164,0.0
float16,0.037609100341796875,0.05
float16,0.03783988952636719,0.0
float16,0.03773999214172363,0.0
float16,0.03700613975524902,0.0
float16,0.038194894790649414,0.0
float16,0.038546085357666016,0.0
float16,0.037101030349731445,0.0
float16,0.03890204429626465,0.0
float16,0.03846287727355957,0.0
float16,0.03841090202331543,0.05
float16,0.03831887245178223,0.0
float16,0.03737497329711914,0.0
float16,0.03804802894592285,0.06
float16,0.03760099411010742,0.0
float16,0.03844094276428223,0.0
float16,0.05961203575134277,0.02
float16,0.05610299110412598,0.16
float16,0.03910088539123535,0.0
float16,0.03830099105834961,0.0
float16,0.03749203681945801,0.0
float16,0.03789997100830078,0.0
float16,0.03804278373718262,0.0
float16,0.038836002349853516,0.0
float16,0.03829813003540039,0.17
float16,0.0380859375,0.11
float16,0.03802609443664551,0.0
float16,0.037956953048706055,0.0
float16,0.038040876388549805,0.0
float16,0.03776383399963379,0.0
float16,0.038556814193725586,0.04
float16,0.03848385810852051,0.0
float16,0.03855299949645996,0.0
float16,0.03883790969848633,0.0
float16,0.03754591941833496,0.01
float16,0.03796696662902832,0.07
float16,0.03789710998535156,0.11
float16,0.03809785842895508,0.0
float16,0.03766798973083496,0.01
float16,0.03894686698913574,0.05
float16,0.03771209716796875,0.0
float16,0.03797101974487305,0.0
float16,0.03862810134887695,0.0
float16,0.03802919387817383,0.0
float16,0.03817415237426758,0.0
float16,0.03826904296875,0.0
float16,0.038172006607055664,0.0
float16,0.03851008415222168,0.07
float16,0.03787112236022949,0.01
float16,0.038015127182006836,0.0
float16,0.03823208808898926,0.0
float16,0.03798794746398926,0.0
float16,0.03809690475463867,0.0
float16,0.0382838249206543,0.0
float16,0.03801703453063965,0.07
float16,0.03752017021179199,0.08
float16,0.040548086166381836,0.0
float16,0.03761911392211914,0.0
float16,0.03811287879943848,0.02
float16,0.03803896903991699,0.0
float16,0.03810381889343262,0.04
float16,0.0383150577545166,0.0
float16,0.038941144943237305,0.15
float16,0.03888702392578125,0.01
float16,0.038075923919677734,0.0
float16,0.03810691833496094,0.17
float16,0.03791308403015137,0.01
float16,0.037748098373413086,0.05
float16,0.03798103332519531,0.0
float16,0.0402071475982666,0.0
float16,0.038118839263916016,0.0
float16,0.03791379928588867,0.0
float16,0.037915945053100586,0.02
float16,0.03782200813293457,0.17
float16,0.03795194625854492,0.02
float16,0.038201093673706055,0.02
float16,0.03868985176086426,0.0
float16,0.038294076919555664,0.05
float16,0.03810596466064453,0.0
float16,0.03786492347717285,0.0
float16,0.037509918212890625,0.0
float16,0.037817955017089844,0.08
float16,0.03782916069030762,0.0
float16,0.038137197494506836,0.02
float16,0.03798508644104004,0.0
float16,0.037384033203125,0.04
float16,0.03773212432861328,0.13
float16,0.03770804405212402,0.0
float16,0.03777003288269043,0.0
float16,0.03806495666503906,0.02
float16,0.037693023681640625,0.0
float16,0.0380251407623291,0.04
float16,0.03786206245422363,0.09
float16,0.037986040115356445,0.01
float16,0.037458181381225586,0.07
float16,0.038056135177612305,0.19
float16,0.03844594955444336,0.0
float16,0.03799605369567871,0.0
float16,0.03742384910583496,0.0
float16,0.03814697265625,0.0
float16,0.03786015510559082,0.01
float16,0.03726506233215332,0.17
float16,0.038147926330566406,0.0
float16,0.037698984146118164,0.0
float16,0.038166046142578125,0.0
float16,0.03777194023132324,0.01
float16,0.038587093353271484,0.0
float16,0.03894996643066406,0.16
float16,0.03891706466674805,0.01
float16,0.03780484199523926,0.0
float16,0.03820610046386719,0.01
float16,0.03794598579406738,0.17
float16,0.03768205642700195,0.0
float16,0.03813314437866211,0.0
float16,0.037843942642211914,0.01
float16,0.038038015365600586,0.0
float16,0.037741899490356445,0.0
float16,0.03798103332519531,0.06
float16,0.03786206245422363,0.0
float16,0.03770780563354492,0.09
float16,0.037821054458618164,0.0
float16,0.037535905838012695,0.18
float16,0.037828922271728516,0.07
float16,0.0370938777923584,0.0
float16,0.03779101371765137,0.01
float16,0.037683963775634766,0.01
float16,0.03710293769836426,0.1
float16,0.037518978118896484,0.0
float16,0.03740406036376953,0.0
float16,0.03753495216369629,0.0
float16,0.037995100021362305,0.21
float16,0.03859901428222656,0.01
float16,0.03831887245178223,0.0
float16,0.037970781326293945,0.0
float16,0.03884100914001465,0.0
float16,0.03743600845336914,0.15
float16,0.03786611557006836,0.0
float16,0.03806710243225098,0.12
float16,0.038214921951293945,0.0
float16,0.037934064865112305,0.12
float16,0.03790116310119629,0.1
float16,0.03815793991088867,0.05
float16,0.03745317459106445,0.0
float16,0.03821611404418945,0.1
float16,0.03828310966491699,0.0
float16,0.03771400451660156,0.0
float16,0.03810691833496094,0.0
float16,0.03795599937438965,0.0
float16,0.03784799575805664,0.14
float16,0.03785109519958496,0.0
float16,0.03830695152282715,0.01
float16,0.039376020431518555,0.0
float16,0.038038015365600586,0.01
float16,0.03802490234375,0.0
float16,0.0390779972076416,0.0
float16,0.03829383850097656,0.12
float16,0.038136959075927734,0.0
float16,0.042291879653930664,0.0
float16,0.038568973541259766,0.0
float16,0.03829312324523926,0.04
float16,0.04291701316833496,0.01
float16,0.038507938385009766,0.0
float16,0.03898000717163086,0.1
float16,0.038609981536865234,0.0
float16,0.03862786293029785,0.0
float16,0.0380558967590332,0.0
float16,0.03774404525756836,0.01
float16,0.038208961486816406,0.0
float16,0.03813791275024414,0.21
float16,0.0375218391418457,0.0
float16,0.03778505325317383,0.14
float16,0.038519859313964844,0.18
float16,0.03796100616455078,0.14
float16,0.038084983825683594,0.01
float16,0.03834199905395508,0.0
float16,0.040812015533447266,0.01
float16,0.03903508186340332,0.01
float16,0.03795790672302246,0.11
float16,0.03802990913391113,0.21
float16,0.03858804702758789,0.0
float16,0.0390172004699707,0.14
float16,0.0376279354095459,0.0
float16,0.03905510902404785,0.0
float16,0.038125038146972656,0.0
float16,0.037592172622680664,0.0
float16,0.038253068923950195,0.0
float16,0.03810310363769531,0.0
float16,0.036921024322509766,0.0
float16,0.0383150577545166,0.0
float16,0.03761410713195801,0.0
float16,0.03859901428222656,0.0
float16,0.038062095642089844,0.0
float16,0.03863692283630371,0.14
float16,0.044389963150024414,0.0
float16,0.05567502975463867,0.0
float16,0.04256105422973633,0.07
float16,0.03789806365966797,0.0
float16,0.038598060607910156,0.0
float16,0.03813886642456055,0.01
float16,0.03852510452270508,0.02
float16,0.03839612007141113,0.0
float16,0.03831887245178223,0.05
float16,0.037394046783447266,0.0
float16,0.0379338264465332,0.0
float16,0.03791022300720215,0.0
float16,0.03807401657104492,0.05
float16,0.03830409049987793,0.0
float16,0.03792977333068848,0.0
float16,0.03764486312866211,0.0
float16,0.03790688514709473,0.0
float16,0.03793621063232422,0.0
float16,0.03888106346130371,0.17
float16,0.038182973861694336,0.0
float16,0.038218021392822266,0.04
float16,0.037817955017089844,0.04
float16,0.038101911544799805,0.11
float16,0.03813600540161133,0.0
float16,0.038780927658081055,0.0
float16,0.037071943283081055,0.11
float16,0.03770804405212402,0.0
float16,0.038031816482543945,0.0
float16,0.037841081619262695,0.0
float16,0.03760790824890137,0.0
float16,0.0383610725402832,0.02
float16,0.03796195983886719,0.0
float16,0.03809404373168945,0.05
float16,0.037596940994262695,0.0
float16,0.03791499137878418,0.06
float16,0.03802800178527832,0.0
float16,0.0381770133972168,0.0
float16,0.038179874420166016,0.02
float16,0.03797793388366699,0.02
float16,0.03748583793640137,0.01
float16,0.03821110725402832,0.0
float16,0.0387110710144043,0.13
float16,0.0382990837097168,0.0
float16,0.037858009338378906,0.06
float16,0.037806034088134766,0.04
float16,0.037687063217163086,0.0
float16,0.03856778144836426,0.0
float16,0.037966012954711914,0.0
float16,0.03762698173522949,0.0
float16,0.0378880500793457,0.0
float16,0.03803706169128418,0.07
float16,0.03758716583251953,0.0
float16,0.03859210014343262,0.0
float16,0.0371091365814209,0.01
float16,0.038435935974121094,0.0
float16,0.03796815872192383,0.0
float16,0.037381887435913086,0.0
float16,0.03796505928039551,0.11
float16,0.038092851638793945,0.0
float16,0.037062883377075195,0.0
float16,0.03838515281677246,0.0
float16,0.03821682929992676,0.0
float16,0.037715911865234375,0.18
float16,0.0378570556640625,0.03
float16,0.03746318817138672,0.01
float16,0.03764486312866211,0.0
float16,0.03788614273071289,0.01
float16,0.038108110427856445,0.0
float16,0.03723287582397461,0.0
float16,0.03841400146484375,0.09
float16,0.038739919662475586,0.05
float16,0.0372769832611084,0.15
float16,0.037937164306640625,0.0
float16,0.03741788864135742,0.01
